"Hispanic","White","Black","Native","Asian_Pacific"
0.0400511139356853,0.6634884122535,0.262916792047398,0.00460111393568527,0.0125389802965251
0.0651946398500085,0.623786593489006,0.0323745832623146,0.134233645815579,0.0693645515595705
0.303328322740024,0.565014109156257,0.0397603757523418,0.0399144624873982,0.0310289522861434
0.0686851140961014,0.736022865532106,0.154399967818355,0.00555871831865778,0.0157979895260915
0.383918135238158,0.38726769141332,0.056238999378056,0.00369888888148562,0.138773585280353
0.210760502649602,0.690712588365847,0.0384920472158436,0.00538354386306557,0.0297452994995554
0.146519914160606,0.692165027654846,0.0963538061383349,0.00135118036124681,0.0417946269392762
0.0871039749410116,0.638925456633573,0.210565908291183,0.00275614655449704,0.0361802604338693
0.101615970433246,0.355989195099802,0.479823266675316,0.00194315071878224,0.0366143765714674
0.237241317266636,0.56061271834978,0.154521515519981,0.00206073042077451,0.0259396359175908
0.0914633070086191,0.545661099026422,0.305232060781719,0.00182765005381898,0.0362156413712302
0.0990139600469033,0.228843932904738,0.0189773199013865,0.00151502632086064,0.458498790086603
0.118325566779067,0.830577117151558,0.00577461094542874,0.0106662447797682,0.0138215158606586
0.16489572464488,0.624668375776123,0.141292885505642,0.00110424288597559,0.0499957984306218
0.0641247374458507,0.805075124017206,0.0904757089171359,0.00179135072758537,0.0186980416813513
0.0543542595084056,0.873940140474009,0.0309221057136743,0.0026673203975011,0.0207989430184198
0.111741581624805,0.77043119447132,0.0566968849151413,0.00698949666901372,0.0265289792176736
0.0326205278493676,0.855539501149896,0.0778383213719708,0.00167205930476812,0.0129966166009415
0.0471667731473284,0.594796337411164,0.318758750494297,0.00527237147892234,0.0170718140175251
0.0146388127304191,0.938807353848469,0.010870941238432,0.0056684974794974,0.0109880723798059
0.0899872681028264,0.530151577310524,0.290574121605831,0.00198188848971206,0.0603227975269697
0.105563109025818,0.742992625402165,0.0647889425323902,0.00118696844690382,0.0596330645822751
0.0471649201849065,0.758911847003572,0.138034470840116,0.0047546243544943,0.0272116767810665
0.0499948971899946,0.817067082216081,0.0542104530379278,0.00954552402941336,0.0444894278110065
0.0289406836695525,0.573832162180342,0.372319890926652,0.00400704365109246,0.00974790576292945
0.0385368050473679,0.802238566438749,0.114395838323314,0.00370626808798951,0.0184097724436634
0.0331068789857879,0.86977404333699,0.00447970481886747,0.0626066449262294,0.00759697013597136
0.0996551299505447,0.807551357814017,0.0458695840566182,0.00705170311843861,0.0207909680559976
0.275360172241049,0.520000269059642,0.0806637043902816,0.00877113565322536,0.081565374346646
0.0318255778390139,0.914022897581258,0.0116806149519597,0.00144562872252777,0.0236658724770635
0.189561145804895,0.572014154105386,0.127190126176762,0.00108225303565771,0.0900242393294201
0.473582667863656,0.392054109246266,0.018282002881796,0.0850413825135537,0.0134929991934234
0.18399329676035,0.567805099217849,0.143939379329436,0.00235394405600235,0.0794570534475017
0.0883433010341042,0.642362745069161,0.211692268915637,0.0109886134882385,0.0251407689308224
0.0337685039457145,0.802636441572059,0.120379659790271,0.00147203946586971,0.018744618186439
0.0964863100895569,0.673120877993357,0.071220297615445,0.0694805834586451,0.0202294169491754
0.123282612122715,0.772467725569927,0.0175406786041851,0.00922180231532382,0.0428334305180729
0.0638128351690383,0.780916986885072,0.105394638891686,0.00113412121654589,0.0306653717080535
0.0531749205036194,0.638649160787814,0.273039767656234,0.00290089388426265,0.0144201339758907
0.0492548695576584,0.747246745076439,0.166725289882555,0.00219910102367602,0.0160509087076696
0.384206655064956,0.438445711822027,0.115705349081154,0.00246556715433594,0.0425621043359687
0.134272876534548,0.794965773672676,0.0101593901450689,0.00947846009769996,0.0305015566345283
0.085885501469728,0.634382974894115,0.1889772707509,0.00205720263594227,0.0599056348655565
0.119598073370645,0.707659484609755,0.0349103720239629,0.0115663910085286,0.0820796788874726
0.013733223147638,0.925482697064956,0.0326016084951011,0.00146426418640827,0.00743354236207884
0.0634992026459928,0.823718784552805,0.0617049138845482,0.00803473805915136,0.0250507272840313
0.0960516734261548,0.844679772770792,0.0102865879219361,0.0189853367122149,0.0095704018948418
