"Hispanic","White","Black","Native","Asian_Pacific"
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
0.0739730316929705,0.768576126028215,0.101898131429599,0.00532213736993052,0.0288485936141258
